id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
91463,Female,disloyal Customer,29,Business travel,Eco,859,4,4,4,4,2,4,2,2,2,4,4,2,3,2,7,17,neutral or dissatisfied
19807,Female,Loyal Customer,55,Business travel,Eco,654,4,1,1,1,1,2,5,4,4,4,4,2,4,5,2,8,satisfied
106006,Male,Loyal Customer,51,Business travel,Business,1999,4,3,3,3,1,4,3,4,4,4,4,2,4,4,15,11,neutral or dissatisfied
82275,Female,Loyal Customer,39,Business travel,Eco,1481,2,2,2,2,2,2,2,2,2,3,4,2,3,2,3,6,neutral or dissatisfied
7090,Male,disloyal Customer,20,Business travel,Eco,273,1,1,1,3,5,1,5,5,2,2,3,1,3,5,2,0,neutral or dissatisfied
105677,Female,disloyal Customer,44,Business travel,Eco,663,2,4,2,3,2,2,2,2,2,5,3,1,3,2,15,9,neutral or dissatisfied
38260,Male,Loyal Customer,49,Business travel,Eco,1050,2,5,4,4,2,2,2,2,1,2,4,3,3,2,0,17,neutral or dissatisfied
76831,Female,Loyal Customer,31,Business travel,Business,1851,1,2,2,2,1,1,1,1,2,4,3,3,3,1,0,0,neutral or dissatisfied
34953,Male,Loyal Customer,45,Personal Travel,Eco,187,2,5,0,4,5,0,5,5,3,2,4,3,4,5,0,0,neutral or dissatisfied
11172,Male,Loyal Customer,69,Personal Travel,Eco,201,3,3,0,4,2,0,2,2,2,2,1,2,3,2,0,0,neutral or dissatisfied
75719,Female,disloyal Customer,21,Business travel,Eco,813,5,5,5,1,2,5,4,2,3,5,4,3,5,2,0,0,satisfied
89992,Female,Loyal Customer,44,Business travel,Business,1084,4,4,4,4,4,4,4,4,4,4,4,5,4,5,0,4,satisfied
84538,Male,disloyal Customer,8,Business travel,Eco,1319,2,2,2,4,1,2,1,1,1,3,3,3,3,1,0,0,neutral or dissatisfied
110656,Male,Loyal Customer,36,Business travel,Business,1005,2,1,1,1,2,3,4,2,2,2,2,4,2,1,27,28,neutral or dissatisfied
74479,Female,Loyal Customer,28,Business travel,Business,1126,2,2,2,2,5,5,5,5,4,3,4,4,5,5,0,0,satisfied
42666,Female,Loyal Customer,38,Business travel,Business,1705,4,4,2,4,1,4,1,5,5,5,5,1,5,4,0,0,satisfied
45395,Female,Loyal Customer,72,Business travel,Business,1437,4,5,4,5,2,4,4,4,4,4,4,1,4,2,0,0,neutral or dissatisfied
127060,Female,disloyal Customer,25,Business travel,Eco,338,3,3,3,4,1,3,1,1,2,2,3,1,3,1,73,55,neutral or dissatisfied
3396,Female,disloyal Customer,68,Business travel,Business,240,2,2,2,2,3,2,4,3,2,1,2,2,2,3,0,2,neutral or dissatisfied
9912,Female,Loyal Customer,55,Business travel,Business,3921,4,4,2,4,5,4,4,3,3,4,3,5,3,5,60,53,satisfied
4337,Female,Loyal Customer,53,Business travel,Business,1814,1,1,1,1,4,4,5,5,5,5,5,4,5,5,19,31,satisfied
37385,Male,disloyal Customer,25,Business travel,Eco,944,4,3,3,3,5,3,5,5,5,2,4,3,1,5,3,0,satisfied
107259,Male,Loyal Customer,40,Business travel,Business,1655,5,4,5,5,3,5,4,3,3,4,3,3,3,5,8,1,satisfied
116344,Male,Loyal Customer,64,Personal Travel,Eco,358,3,4,3,5,5,3,5,5,5,4,4,4,5,5,1,0,neutral or dissatisfied
97848,Male,Loyal Customer,34,Personal Travel,Eco,395,2,5,2,3,3,2,3,3,3,5,2,5,2,3,0,0,neutral or dissatisfied
93751,Male,Loyal Customer,42,Business travel,Business,368,1,1,1,1,4,4,3,1,1,1,1,3,1,3,15,12,neutral or dissatisfied
27986,Female,Loyal Customer,66,Personal Travel,Eco,2350,2,4,2,4,3,1,3,2,2,2,2,1,2,5,0,0,neutral or dissatisfied
45493,Female,Loyal Customer,63,Personal Travel,Eco,522,4,4,2,2,1,1,5,5,5,2,5,1,5,1,0,0,neutral or dissatisfied
24636,Male,Loyal Customer,52,Personal Travel,Eco,666,2,1,2,3,5,2,5,5,1,2,4,2,3,5,2,0,neutral or dissatisfied
108318,Female,Loyal Customer,34,Business travel,Business,1750,3,3,3,3,3,4,4,4,4,4,4,4,4,3,0,0,satisfied
69637,Female,Loyal Customer,36,Business travel,Business,2120,3,3,3,3,3,4,5,5,5,5,5,5,5,5,0,0,satisfied
94648,Male,Loyal Customer,51,Business travel,Business,248,4,4,4,4,5,4,4,4,4,4,4,4,4,5,0,0,satisfied
88150,Male,Loyal Customer,44,Business travel,Business,3222,4,4,4,4,3,4,5,5,5,4,5,3,5,5,47,49,satisfied
48806,Male,Loyal Customer,30,Personal Travel,Business,262,1,2,1,3,2,1,2,2,3,5,4,3,3,2,23,37,neutral or dissatisfied
18973,Female,Loyal Customer,52,Business travel,Eco Plus,500,5,3,5,3,5,2,2,5,5,5,5,4,5,3,0,0,satisfied
64463,Male,Loyal Customer,15,Business travel,Eco Plus,989,2,4,4,4,2,2,1,2,1,3,3,1,4,2,0,0,neutral or dissatisfied
119389,Female,Loyal Customer,50,Business travel,Business,2994,2,5,2,2,5,5,5,4,4,4,4,3,4,5,8,15,satisfied
103206,Male,disloyal Customer,26,Business travel,Business,1482,5,5,5,4,4,5,4,4,4,3,4,4,4,4,11,0,satisfied
126615,Female,Loyal Customer,51,Personal Travel,Eco,1337,2,5,2,1,5,4,5,2,2,2,2,4,2,3,10,0,neutral or dissatisfied
83496,Male,Loyal Customer,57,Business travel,Business,3191,4,4,4,4,4,3,3,4,4,4,4,2,4,1,0,0,neutral or dissatisfied
12202,Male,disloyal Customer,27,Business travel,Business,201,0,0,0,3,2,0,2,2,5,4,4,3,4,2,0,7,satisfied
52850,Female,Loyal Customer,24,Personal Travel,Eco,1721,3,4,3,2,4,3,4,4,4,3,4,3,5,4,0,0,neutral or dissatisfied
96935,Male,disloyal Customer,35,Business travel,Eco Plus,781,3,3,3,3,4,3,4,4,2,1,2,1,2,4,49,53,neutral or dissatisfied
58044,Female,disloyal Customer,36,Business travel,Business,642,1,1,1,4,1,1,1,1,3,3,5,3,4,1,0,0,neutral or dissatisfied
122300,Female,Loyal Customer,69,Personal Travel,Eco,544,3,4,3,1,1,2,2,4,4,3,4,5,4,4,0,5,neutral or dissatisfied
69327,Female,Loyal Customer,54,Business travel,Business,3540,2,2,2,2,4,4,5,4,4,4,4,3,4,4,68,41,satisfied
19786,Male,Loyal Customer,56,Business travel,Eco,667,1,3,1,3,1,1,1,1,1,3,3,4,2,1,39,35,neutral or dissatisfied
26151,Male,Loyal Customer,25,Business travel,Business,1792,5,5,5,5,5,5,5,5,4,4,5,5,4,5,0,0,satisfied
88478,Male,Loyal Customer,23,Business travel,Eco,181,5,5,5,5,5,5,4,5,1,2,4,4,4,5,0,0,satisfied
79877,Male,disloyal Customer,25,Business travel,Eco,1096,3,4,4,3,3,4,5,3,4,5,4,3,4,3,0,0,neutral or dissatisfied
25593,Female,Loyal Customer,9,Personal Travel,Eco,696,1,4,1,2,2,1,2,2,5,5,4,5,5,2,11,23,neutral or dissatisfied
86378,Male,Loyal Customer,44,Business travel,Business,1559,1,1,1,1,2,4,5,3,3,4,3,4,3,4,12,9,satisfied
47683,Female,Loyal Customer,24,Personal Travel,Eco,715,3,2,4,2,3,4,3,3,4,2,1,3,2,3,0,0,neutral or dissatisfied
54384,Male,disloyal Customer,39,Business travel,Eco,305,2,0,2,1,3,2,3,3,2,3,4,1,1,3,2,0,neutral or dissatisfied
39637,Male,Loyal Customer,12,Personal Travel,Eco Plus,954,2,0,2,4,4,2,4,4,2,2,1,5,2,4,8,0,neutral or dissatisfied
64475,Male,disloyal Customer,23,Business travel,Business,282,4,5,4,1,4,4,4,4,3,3,5,3,4,4,9,1,satisfied
14011,Female,Loyal Customer,57,Business travel,Business,2054,1,4,3,3,1,4,3,2,2,2,1,4,2,2,0,0,neutral or dissatisfied
29201,Female,Loyal Customer,51,Personal Travel,Eco Plus,679,2,2,2,4,2,3,4,1,1,2,1,2,1,3,0,0,neutral or dissatisfied
74382,Female,disloyal Customer,17,Business travel,Business,1464,4,5,4,4,2,4,3,2,4,4,4,3,5,2,0,0,satisfied
97468,Male,Loyal Customer,14,Business travel,Eco,822,2,1,2,1,2,3,2,2,1,4,3,1,4,2,26,13,neutral or dissatisfied
20300,Male,Loyal Customer,26,Personal Travel,Eco,179,1,5,1,2,2,1,5,2,2,4,2,2,4,2,0,0,neutral or dissatisfied
96961,Female,disloyal Customer,28,Business travel,Business,775,1,1,1,3,3,1,3,3,3,4,4,3,4,3,59,64,neutral or dissatisfied
119752,Male,Loyal Customer,9,Personal Travel,Eco,1325,1,2,1,3,2,1,2,2,4,2,4,1,4,2,0,0,neutral or dissatisfied
95950,Male,Loyal Customer,57,Business travel,Business,2449,4,4,4,4,2,5,5,2,2,2,2,4,2,4,0,0,satisfied
27232,Male,disloyal Customer,9,Business travel,Eco,1024,3,3,3,3,3,3,3,3,5,4,2,5,4,3,0,0,satisfied
59068,Female,Loyal Customer,40,Business travel,Business,1726,5,5,5,5,3,4,5,5,5,5,5,3,5,4,0,0,satisfied
64214,Female,Loyal Customer,36,Business travel,Business,1660,3,3,3,3,5,4,5,4,4,4,4,5,4,5,33,45,satisfied
70070,Female,Loyal Customer,38,Personal Travel,Business,460,3,5,3,4,3,5,4,4,4,3,4,4,4,3,0,0,neutral or dissatisfied
32510,Female,Loyal Customer,38,Business travel,Business,1892,4,5,4,4,2,1,5,5,5,5,5,2,5,2,0,0,satisfied
81991,Male,Loyal Customer,57,Business travel,Business,1589,3,3,4,3,3,3,5,3,3,3,3,5,3,3,0,0,satisfied
24456,Female,Loyal Customer,34,Business travel,Eco,547,5,3,3,3,5,5,5,5,2,3,4,4,2,5,0,3,satisfied
49698,Male,disloyal Customer,27,Business travel,Eco,86,3,5,3,3,5,3,5,5,5,1,5,5,5,5,0,0,neutral or dissatisfied
95017,Male,Loyal Customer,27,Personal Travel,Eco,319,3,2,3,2,5,3,5,5,4,5,3,3,2,5,0,6,neutral or dissatisfied
69249,Female,Loyal Customer,53,Business travel,Business,1512,2,2,2,2,3,4,5,4,4,4,4,3,4,4,0,1,satisfied
112238,Female,Loyal Customer,40,Business travel,Business,1703,5,5,5,5,4,5,4,5,5,5,5,4,5,4,0,1,satisfied
93977,Female,disloyal Customer,26,Business travel,Business,1218,5,5,5,2,3,5,3,3,5,5,5,5,5,3,5,9,satisfied
58656,Male,Loyal Customer,13,Personal Travel,Eco,867,3,4,3,3,3,5,2,3,3,5,5,2,3,2,157,142,neutral or dissatisfied
106083,Female,Loyal Customer,53,Business travel,Business,2569,1,1,1,1,2,5,5,5,5,5,5,3,5,5,0,0,satisfied
106037,Female,disloyal Customer,47,Business travel,Business,452,3,3,3,4,5,3,5,5,5,2,4,4,4,5,4,2,neutral or dissatisfied
70383,Female,disloyal Customer,26,Business travel,Business,1562,1,1,1,3,1,1,1,1,4,2,4,5,5,1,52,45,neutral or dissatisfied
61159,Male,disloyal Customer,26,Business travel,Business,909,0,0,0,4,5,0,1,5,5,4,5,3,5,5,0,0,satisfied
16121,Male,Loyal Customer,38,Business travel,Eco,725,2,4,4,4,2,2,2,2,1,1,4,1,4,2,35,30,neutral or dissatisfied
64335,Male,Loyal Customer,31,Business travel,Business,3531,2,4,4,4,2,2,2,2,1,1,3,3,3,2,44,30,neutral or dissatisfied
15872,Female,Loyal Customer,46,Business travel,Business,1909,4,2,2,2,2,4,4,4,4,3,4,2,4,4,24,11,neutral or dissatisfied
81254,Female,Loyal Customer,48,Business travel,Business,3072,2,2,2,2,4,4,4,4,4,4,4,4,4,5,0,7,satisfied
109021,Female,Loyal Customer,50,Business travel,Business,1609,4,4,4,4,4,5,5,2,2,2,2,3,2,4,14,10,satisfied
58985,Male,Loyal Customer,17,Business travel,Business,1723,4,4,4,4,3,3,3,3,5,5,3,4,4,3,2,3,satisfied
95876,Female,Loyal Customer,32,Business travel,Business,759,2,2,2,2,5,4,5,5,3,5,4,4,4,5,0,0,satisfied
43280,Male,disloyal Customer,20,Business travel,Eco,463,4,2,4,4,3,4,2,3,2,1,4,3,4,3,0,0,neutral or dissatisfied
47762,Male,Loyal Customer,49,Business travel,Eco,838,4,5,5,5,5,4,5,5,5,5,3,3,3,5,0,3,satisfied
25286,Female,Loyal Customer,66,Business travel,Business,2899,1,1,5,1,5,4,2,5,5,5,5,1,5,4,0,0,satisfied
66945,Male,Loyal Customer,51,Business travel,Business,964,5,5,2,5,3,5,4,5,5,5,5,3,5,4,0,0,satisfied
129044,Male,Loyal Customer,39,Business travel,Business,1744,2,2,2,2,4,4,5,5,5,5,5,3,5,4,0,0,satisfied
53099,Female,Loyal Customer,61,Personal Travel,Business,1628,2,1,2,3,2,2,4,1,1,2,1,2,1,4,10,39,neutral or dissatisfied
35407,Female,disloyal Customer,38,Business travel,Eco,544,2,3,2,1,2,2,2,2,4,2,2,4,4,2,0,0,neutral or dissatisfied
102056,Male,Loyal Customer,38,Personal Travel,Business,226,3,4,3,2,3,5,5,3,3,3,3,4,3,4,0,0,neutral or dissatisfied
5374,Female,Loyal Customer,59,Business travel,Eco,785,3,2,2,2,5,3,3,3,3,3,3,4,3,1,3,31,neutral or dissatisfied
107036,Male,disloyal Customer,39,Business travel,Business,395,1,1,1,1,3,1,3,3,3,3,5,3,4,3,0,0,neutral or dissatisfied
107939,Male,Loyal Customer,70,Personal Travel,Eco,611,4,3,5,3,2,5,1,2,1,1,4,5,2,2,3,3,neutral or dissatisfied
14251,Female,Loyal Customer,33,Business travel,Eco Plus,1027,5,2,2,2,5,5,5,5,5,1,1,2,2,5,0,0,satisfied
29471,Female,Loyal Customer,42,Personal Travel,Business,1216,4,1,4,3,4,2,3,1,1,4,2,3,1,4,0,2,neutral or dissatisfied
24782,Female,Loyal Customer,51,Business travel,Eco,528,5,5,5,5,5,1,4,5,5,5,5,2,5,5,0,0,satisfied
128890,Female,Loyal Customer,50,Business travel,Business,2454,1,1,1,1,4,4,4,4,2,5,4,4,3,4,0,0,satisfied
95195,Male,Loyal Customer,41,Personal Travel,Eco,189,2,5,0,3,4,0,4,4,4,4,4,4,5,4,104,100,neutral or dissatisfied
13281,Female,Loyal Customer,68,Personal Travel,Eco,657,2,2,2,2,3,2,2,3,3,2,3,2,3,4,0,0,neutral or dissatisfied
125172,Male,Loyal Customer,51,Personal Travel,Eco,1089,4,5,4,4,2,4,2,2,5,4,5,5,1,2,0,32,neutral or dissatisfied
29227,Female,Loyal Customer,58,Business travel,Eco,550,5,2,2,2,3,5,1,5,5,5,5,2,5,2,0,0,satisfied
85842,Male,Loyal Customer,59,Personal Travel,Eco,666,2,5,2,3,2,2,2,2,4,5,3,5,2,2,0,4,neutral or dissatisfied
34989,Female,Loyal Customer,46,Business travel,Business,1182,5,5,5,5,5,5,5,4,4,4,4,4,4,3,5,0,satisfied
91581,Female,Loyal Customer,54,Personal Travel,Eco,1123,3,4,3,5,2,5,4,3,3,3,3,4,3,4,0,0,neutral or dissatisfied
29163,Female,Loyal Customer,16,Business travel,Eco Plus,978,0,4,0,2,3,0,3,3,1,1,1,1,5,3,0,10,satisfied
50968,Male,Loyal Customer,34,Personal Travel,Eco,78,1,5,1,4,2,1,2,2,3,4,4,3,4,2,0,3,neutral or dissatisfied
107992,Male,Loyal Customer,32,Business travel,Business,2153,4,1,1,1,4,4,4,4,4,4,3,3,4,4,25,17,neutral or dissatisfied
97623,Female,Loyal Customer,51,Business travel,Business,3712,4,4,4,4,3,5,4,4,4,4,4,5,4,4,16,0,satisfied
8620,Male,Loyal Customer,50,Business travel,Business,280,2,2,2,2,2,4,4,4,4,4,4,4,4,3,9,21,satisfied
53777,Male,Loyal Customer,30,Business travel,Business,2229,5,5,5,5,5,5,4,5,3,5,5,3,5,5,69,59,satisfied
62038,Male,disloyal Customer,11,Business travel,Eco,1117,3,3,3,4,3,3,5,3,4,1,4,2,4,3,11,18,neutral or dissatisfied
121129,Male,Loyal Customer,36,Business travel,Business,2402,1,1,1,1,2,3,5,5,5,5,5,4,5,3,0,0,satisfied
47371,Male,Loyal Customer,51,Business travel,Business,599,3,2,2,2,2,3,3,3,3,3,3,4,3,3,35,30,neutral or dissatisfied
100876,Female,Loyal Customer,28,Business travel,Business,2133,3,3,3,3,4,5,4,4,4,3,4,4,4,4,58,38,satisfied
33894,Female,disloyal Customer,25,Business travel,Eco,1504,1,1,1,5,5,1,5,5,2,5,5,5,5,5,0,0,neutral or dissatisfied
93317,Male,Loyal Customer,42,Business travel,Business,3454,3,4,3,3,4,4,5,5,5,5,5,3,5,3,0,0,satisfied
12033,Female,Loyal Customer,36,Business travel,Eco,376,4,5,3,5,4,4,4,4,3,2,3,1,4,4,73,66,satisfied
128219,Female,Loyal Customer,53,Business travel,Eco,602,1,0,0,4,1,3,3,3,3,1,3,4,3,2,29,25,neutral or dissatisfied
11303,Male,Loyal Customer,9,Personal Travel,Eco,166,2,5,2,3,2,2,2,2,5,4,2,4,3,2,0,0,neutral or dissatisfied
6395,Male,Loyal Customer,61,Business travel,Eco,213,5,4,4,4,5,5,5,5,1,4,4,2,3,5,0,0,satisfied
113901,Male,Loyal Customer,35,Business travel,Business,2295,2,5,5,5,4,2,2,2,2,2,2,1,2,2,24,15,neutral or dissatisfied
97617,Female,Loyal Customer,38,Business travel,Business,3031,4,5,5,5,4,4,4,4,4,4,4,3,4,1,0,2,neutral or dissatisfied
123101,Male,Loyal Customer,50,Business travel,Eco,650,2,4,5,5,2,2,2,2,2,2,3,4,3,2,11,13,neutral or dissatisfied
102978,Male,Loyal Customer,43,Business travel,Business,1891,3,3,4,3,5,4,4,3,3,3,3,5,3,4,29,25,satisfied
28265,Male,Loyal Customer,25,Personal Travel,Eco,1542,2,4,2,2,1,2,1,1,5,4,3,3,4,1,0,0,neutral or dissatisfied
86170,Male,Loyal Customer,60,Business travel,Business,2503,3,3,3,3,4,5,4,4,4,4,4,3,4,3,6,0,satisfied
58303,Male,Loyal Customer,57,Business travel,Business,1739,4,4,4,4,5,3,4,4,4,4,4,4,4,5,6,0,satisfied
11191,Male,Loyal Customer,55,Personal Travel,Eco,312,1,4,1,4,3,1,3,3,3,2,5,4,4,3,106,101,neutral or dissatisfied
49900,Male,Loyal Customer,47,Business travel,Eco,250,1,4,5,4,1,1,1,1,1,4,4,3,4,1,0,0,neutral or dissatisfied
30529,Female,Loyal Customer,47,Business travel,Business,3648,4,3,3,3,5,4,3,2,2,2,4,2,2,1,14,33,neutral or dissatisfied
99426,Male,Loyal Customer,15,Personal Travel,Eco,337,3,4,4,3,4,4,4,4,4,3,5,4,5,4,7,11,neutral or dissatisfied
11775,Female,Loyal Customer,23,Personal Travel,Eco,429,4,1,4,3,2,4,2,2,4,1,2,4,2,2,4,2,satisfied
68381,Female,Loyal Customer,54,Business travel,Business,2640,5,5,5,5,2,5,5,2,2,2,2,4,2,5,2,0,satisfied
9798,Male,Loyal Customer,33,Personal Travel,Eco Plus,383,3,4,3,4,3,3,3,3,4,2,4,5,4,3,0,0,neutral or dissatisfied
58740,Female,disloyal Customer,48,Business travel,Business,1005,4,4,4,3,3,4,1,3,3,5,5,4,4,3,0,0,satisfied
66001,Male,disloyal Customer,44,Business travel,Business,655,3,3,3,4,4,3,4,4,4,4,4,3,3,4,36,42,neutral or dissatisfied
51620,Male,Loyal Customer,59,Business travel,Business,598,3,3,3,3,1,4,3,5,5,5,5,5,5,1,0,3,satisfied
103770,Male,Loyal Customer,56,Business travel,Business,1670,3,3,3,3,3,3,3,3,3,4,3,3,2,3,137,162,neutral or dissatisfied
44921,Female,Loyal Customer,42,Business travel,Eco Plus,416,2,5,5,5,3,4,4,2,2,2,2,1,2,4,87,73,satisfied
15979,Female,disloyal Customer,36,Business travel,Business,780,3,3,3,3,3,3,3,3,5,5,4,4,4,3,16,70,neutral or dissatisfied
18874,Female,Loyal Customer,26,Business travel,Business,500,4,4,4,4,4,4,4,4,1,5,3,2,1,4,0,0,satisfied
33312,Male,disloyal Customer,25,Business travel,Eco,1407,4,4,4,4,5,4,5,5,3,2,4,5,4,5,14,22,satisfied
39547,Male,Loyal Customer,32,Business travel,Business,3277,2,2,2,2,4,4,4,4,4,3,3,3,2,4,22,2,satisfied
10584,Male,Loyal Customer,45,Business travel,Business,216,5,5,5,5,4,5,5,5,5,5,5,3,5,4,0,0,satisfied
60569,Female,disloyal Customer,45,Business travel,Business,1290,1,2,2,3,1,1,1,1,4,5,4,4,4,1,0,0,neutral or dissatisfied
74147,Female,Loyal Customer,44,Business travel,Business,769,3,3,3,3,5,3,3,3,3,3,3,1,3,4,0,0,neutral or dissatisfied
30626,Male,Loyal Customer,20,Personal Travel,Business,770,1,4,1,1,2,1,2,2,5,2,5,4,5,2,0,0,neutral or dissatisfied
4232,Male,disloyal Customer,35,Business travel,Business,1020,3,3,3,3,5,3,5,5,5,2,4,5,4,5,1,0,neutral or dissatisfied
97373,Male,Loyal Customer,66,Personal Travel,Eco,347,2,4,2,3,4,2,4,4,4,4,5,5,5,4,119,115,neutral or dissatisfied
51532,Female,Loyal Customer,51,Business travel,Business,2562,5,5,5,5,2,1,1,4,4,4,4,5,4,5,0,0,satisfied
75375,Female,Loyal Customer,34,Personal Travel,Business,2342,2,3,2,4,2,3,4,5,5,2,5,3,5,1,3,0,neutral or dissatisfied
34594,Male,disloyal Customer,63,Business travel,Eco,998,3,4,4,1,2,4,2,2,1,5,2,2,2,2,23,30,neutral or dissatisfied
68113,Female,Loyal Customer,59,Personal Travel,Eco,813,5,4,5,3,2,4,5,1,1,5,1,3,1,5,0,0,satisfied
92145,Female,Loyal Customer,46,Business travel,Business,1522,3,2,3,3,3,5,4,4,4,4,4,3,4,5,0,0,satisfied
106853,Male,Loyal Customer,45,Business travel,Business,3554,2,2,5,2,5,5,4,4,4,4,4,4,4,3,5,0,satisfied
108498,Male,Loyal Customer,41,Business travel,Business,287,4,4,4,4,3,4,5,4,4,4,4,5,4,3,0,9,satisfied
103349,Female,disloyal Customer,57,Business travel,Eco Plus,1371,2,2,2,4,1,2,1,1,3,3,3,4,3,1,2,1,neutral or dissatisfied
23833,Female,disloyal Customer,24,Business travel,Eco,1131,2,2,2,4,4,2,4,4,5,4,5,5,3,4,75,46,neutral or dissatisfied
81029,Female,Loyal Customer,39,Business travel,Business,1399,4,4,2,4,4,4,5,5,5,5,5,3,5,5,16,4,satisfied
23032,Female,disloyal Customer,37,Business travel,Eco,680,2,2,2,3,4,2,4,4,2,1,4,1,3,4,27,10,neutral or dissatisfied
56084,Male,Loyal Customer,42,Business travel,Business,2475,4,3,4,4,5,5,5,3,5,5,5,5,3,5,0,0,satisfied
75319,Male,Loyal Customer,41,Business travel,Business,2556,3,3,3,3,5,5,5,3,3,4,4,5,3,5,0,11,satisfied
95354,Male,Loyal Customer,14,Personal Travel,Eco,319,4,3,4,4,3,4,3,3,1,4,4,3,3,3,8,2,neutral or dissatisfied
88836,Female,Loyal Customer,60,Personal Travel,Eco Plus,545,3,3,5,2,4,1,3,2,2,5,2,2,2,2,37,33,neutral or dissatisfied
77003,Female,Loyal Customer,54,Business travel,Eco,368,2,5,5,5,1,4,4,2,2,2,2,2,2,3,0,0,neutral or dissatisfied
58079,Female,Loyal Customer,59,Business travel,Business,612,4,4,4,4,3,4,5,5,5,5,5,3,5,4,0,0,satisfied
26869,Male,Loyal Customer,34,Business travel,Business,2329,2,2,2,2,4,5,2,3,3,3,3,4,3,4,67,60,satisfied
1424,Male,Loyal Customer,59,Business travel,Business,3671,0,4,0,2,3,5,4,4,4,4,4,5,4,3,0,0,satisfied
92136,Male,Loyal Customer,48,Personal Travel,Eco,1522,1,1,1,3,2,1,2,2,4,4,4,3,4,2,0,0,neutral or dissatisfied
20049,Male,Loyal Customer,48,Business travel,Eco,738,2,1,1,1,2,2,2,2,2,5,3,1,4,2,0,0,neutral or dissatisfied
93742,Female,Loyal Customer,41,Business travel,Business,3600,3,3,3,3,2,5,4,4,4,4,4,3,4,5,0,0,satisfied
126283,Male,Loyal Customer,12,Personal Travel,Eco,600,2,1,2,1,5,2,5,5,4,1,1,1,1,5,0,0,neutral or dissatisfied
115610,Male,Loyal Customer,39,Business travel,Business,371,3,5,5,5,2,3,3,3,3,3,3,2,3,1,7,7,neutral or dissatisfied
4553,Male,Loyal Customer,56,Business travel,Business,3451,1,1,1,1,4,5,5,4,4,4,4,3,4,5,0,0,satisfied
108038,Female,Loyal Customer,65,Personal Travel,Eco,306,2,1,2,2,5,3,2,3,3,2,3,1,3,2,66,57,neutral or dissatisfied
46878,Female,Loyal Customer,60,Business travel,Business,2462,3,3,3,3,2,2,2,4,4,4,4,4,4,5,8,20,satisfied
43988,Female,Loyal Customer,39,Business travel,Business,3013,0,0,0,2,4,5,2,3,3,1,1,4,3,5,52,52,satisfied
84846,Female,Loyal Customer,39,Business travel,Eco,516,2,4,3,4,2,2,2,2,3,3,3,4,4,2,62,51,neutral or dissatisfied
33238,Male,Loyal Customer,48,Business travel,Eco Plus,102,4,4,4,4,4,4,4,4,3,5,1,2,2,4,0,0,satisfied
99623,Male,Loyal Customer,42,Business travel,Eco,1224,1,5,5,5,1,1,1,1,4,4,3,3,3,1,0,4,neutral or dissatisfied
51887,Male,Loyal Customer,56,Business travel,Eco,507,4,5,5,5,4,4,4,4,3,4,3,2,1,4,0,0,satisfied
57402,Female,Loyal Customer,14,Personal Travel,Eco Plus,1186,3,4,3,1,3,3,3,3,5,3,3,4,5,3,7,0,neutral or dissatisfied
79990,Male,Loyal Customer,20,Personal Travel,Eco,950,2,1,2,4,1,2,4,1,2,4,2,3,3,1,0,0,neutral or dissatisfied
36733,Female,Loyal Customer,45,Business travel,Business,1754,3,3,3,3,5,4,5,3,3,2,3,4,3,5,0,0,satisfied
61283,Female,Loyal Customer,58,Personal Travel,Eco,967,2,5,2,4,2,5,5,1,1,2,1,3,1,4,2,0,neutral or dissatisfied
100874,Male,disloyal Customer,25,Business travel,Eco,1239,4,4,4,3,2,4,2,2,4,2,4,5,5,2,0,0,satisfied
22019,Female,Loyal Customer,26,Business travel,Eco Plus,503,5,2,2,2,5,5,4,5,5,3,3,3,2,5,0,0,satisfied
105613,Male,disloyal Customer,36,Business travel,Business,787,2,2,2,5,2,2,2,2,3,3,5,3,5,2,0,0,neutral or dissatisfied
30309,Male,Loyal Customer,39,Personal Travel,Eco,1476,4,3,3,1,2,3,1,2,4,2,3,1,5,2,0,2,neutral or dissatisfied
51724,Male,Loyal Customer,66,Personal Travel,Eco,493,2,5,2,3,5,2,5,5,5,5,5,4,5,5,15,0,neutral or dissatisfied
16790,Male,Loyal Customer,17,Personal Travel,Eco Plus,642,2,4,2,2,2,2,2,2,5,4,4,3,5,2,24,20,neutral or dissatisfied
27886,Female,Loyal Customer,13,Business travel,Eco,2329,5,5,5,5,5,5,4,5,5,1,5,4,2,5,0,0,satisfied
55992,Male,Loyal Customer,24,Personal Travel,Business,2586,4,4,4,3,4,5,5,2,2,3,3,5,4,5,12,22,neutral or dissatisfied
31202,Female,Loyal Customer,32,Business travel,Business,2780,4,5,2,5,4,4,4,4,2,1,3,1,3,4,26,26,neutral or dissatisfied
24370,Female,Loyal Customer,42,Business travel,Eco,669,4,5,5,5,1,4,5,4,4,4,4,4,4,2,1,17,satisfied
4164,Female,Loyal Customer,12,Personal Travel,Eco,427,5,2,5,4,1,5,1,1,3,2,3,3,4,1,0,16,satisfied
66681,Female,Loyal Customer,26,Business travel,Business,802,4,5,5,5,4,4,4,4,4,5,4,2,3,4,1,0,neutral or dissatisfied
